315	週間	しゅうかん	주간
316	住所	じゅうしょ	주소
317	ジュース	ジュース	주스
318	柔道	じゅうどう	유도
319	自由な	じゆうな	자유로운
320	十分	じゅうぶん	충분히
321	十分な	じゅうぶんな	충분한
322	出席	しゅっせき	출석
323	準備	じゅんび	준비
324	-場	じょう/-ば	-장 (장소)
325	紹介	しょうかい	소개
326	正月	しょうがつ	정월. 설날
327	小学校	しょうがっこう	소학교. 초등학교
328	小説	しょうせつ	소설
329	醬油	しょうゆ	간장
330	将来	しょうらい	장래. 미래
331	食事	しょくじ	식사
332	食料品	しょくりょうひん	식료품
333	女性	じょせい	여성
334	知らせる	しらせる	알리다
335	調べる	しらべる	알아보다. 조사하다
336	人口	じんこう	인구
337	神社	じんじゃ	신사
338	心配	しんぱい	걱정. 근심
339	心配な	しんぱいな	걱정스러운
340	水泳	すいえい	수영
341	ずいぶん	ずいぶん	몹시. 상당히. 충분히. 너무
342	スーツ	スーツ	슈트. 정장
343	スーツケース	スーツケース	여행용 가방
344	スーパー	スーパー	슈퍼
345	すぎる	すぎる	(ます형+) 너무 …하다. 지나치게 …하다
346	過ぎる	すぎる	지나다. 통과하다
347	空く	すく	틈이 나다. 짬이 나다. 속이 비다
348	すぐに	すぐに	곧. 즉시. 곧바로
349	すごい	すごい	굉장하다. 대단하다
350	進む	すすむ	앞으로 가다. 나아가다
351	すっかり	すっかり	죄다. 모두. 완전히
352	ステレオ	ステレオ	스테레오
353	砂	すな	모래
354	素晴らしい	すばらしい	훌륭하다. 근사하다. 굉장하다
355	スピーカー	スピーカー	스피커
356	スピーチ	スピーチ	스피치
357	滑る	すべる	미끄러지다
358	すり	すり	소매치기
359	スリッパ	スリッパ	슬리퍼
360	すると	すると	그러자. 그렇다면
361	-製	せい	-제 (만든 재료 회사명 국명을 나타내는 말)
362	生産	せいさん	생산
363	政治	せいじ	정치
364	世界	せかい	세계
365	席	せき	자리. 좌석
366	セット	セット	세트
367	説明	せつめい	설명
368	是非	ぜひ	꼭 (+…하고 싶다 +…해주세요)
369	背広	せびろ	신사복
370	世話	せわ	도와줌. 보살핌. 소개함. 폐. 신세
371	線	せん	선
372	全国	ぜんこく	전국
373	選手	せんしゅ	선수
374	全然	ぜんぜん	전혀
375	戦争	せんそう	전쟁
376	全体	ぜんたい	전체
377	そう	そう	그렇게
378	掃除	そうじ	청소
379	そうして	そうして	그리하여. 그리고나서
380	相談	そうだん	상담. 상의. 의논
381	そして	そして	그리고
382	育てる	そだてる	키우다. 기르다. 양육하다
383	卒業	そつぎょう	졸업
384	そっち	そっち	그쪽
385	ソフト	ソフト	소프트
386	祖母	そぼ	(나의)할머니
387	それで	それで	그래서
388	それでは	それでは	그러면. 그렇다면
389	それに	それに	게다가
390	それ程	それほど	그다지. 그만큼
391	そろそろ	そろそろ	시간이 다 되어가는 모양. 슬슬. 이제
392	存じる	ぞんじる	知っている의 낮춤말. 알다. 알고 있다
393	そんなに	そんなに	그렇게(도). 그렇게(까지)
394	-台	だい	-대
395	退院	たいいん	퇴원
396	大使館	たいしかん	대사관
397	大事な	だいじな	중요한
398	大体	だいたい	대체적으로. 대개. 대충
399	大抵	たいてい	대개. 대부분
400	タイプ	タイプ	타입. 타이프
401	大分	だいぶ	어지간히. 상당히. 꽤
402	倒す	たおす	쓰러뜨리다
403	倒れる	たおれる	쓰러지다. 자빠지다
404	竹	たけ	대나무
405	確かな	たしかな	확실한. 틀림없는
406	訪ねる	たずねる	찾아가다. 방문하다
407	ただいま	ただいま	다녀왔습니다
408	只今	ただいま	지금. 현재 (격식을 차린 말)
409	正しい	ただしい	옳다. 바르다. 맞다
410	畳	たたみ	다다미
411	-達	たち	-들
412	建つ	たつ	(건물이) 세워지다
413	縦	たて	세로
414	建てる	たてる	(건물을) 세우다. 짓다. 건축하다
415	楽しみ	たのしみ	즐거움. 낙. 기대
416	頼む	たのむ	부탁하다
417	多分	たぶん	아마
418	たまに	たまに	드물게. 어쩌다가. 때로는
419	ため(に)	ため(に)	(목적)-를 위하여. (이유)-때문에
420	だめな	だめな	안되는
421	足りない	たりない	모자라다. 부족하다
422	足りる	たりる	족하다. 충분하다
423	誰か	だれか	누군가
424	誰も	だれも	아무도 (+부정문)
425	ダンス	ダンス	댄스
426	男性	だんせい	남성
427	血	ち	피
428	違う	ちがう	다르다. 틀리다. 잘못되다
429	力	ちから	힘
430	地図	ちず	지도
431	父親	ちちおや	부친
432	ちっとも	ちっとも	조금도. 전혀
433	茶色	ちゃいろ	갈색
434	茶わん	ちゃわん	찻종. 밥공기
435	ちゃん	ちゃん	친근감을 주는 호칭
436	-中	ちゅう	-중 (장소 내에. 기간 중에. 진행중)
437	中学校	ちゅうがっこう	중학교
438	中止	ちゅうし	중지. 취소
439	駐車	ちゅうしゃ	주차
440	ちょうど	ちょうど	꼭. 정확히. 딱. 마치. 마침. 알맞게
441	地理	ちり	지리
442	捕まえる	つかまえる	붙잡다. 붙들다
443	疲れる	つかれる	지치다. 피로해지다
444	着く	つく	닿다. 도착하다
445	付く	つく	붙다. 묻다. (전깃불이) 켜지다
446	付ける	つける	붙이다. (전깃불을) 켜다
447	都合	つごう	형편
448	伝える	つたえる	전하다
449	続く	つづく	계속되다
450	勤める	つとめる	근무하다. 종사하다
451	妻	つま	아내
452	つまらない	つまらない	재미없다. 하찮다. 시시하다
453	爪	つめ	손톱. 발톱
454	冷たい	つめたい	차갑다. 차다. 냉정하다
455	積もる	つもる	쌓이다
456	釣る	つる	낚다
457	連れて来る	つれてくる	데리고 오다
458	丁寧な	ていねいな	정중한
459	テープレコーダー	テープレコーダー	테이프 레코더. 녹음기
460	出掛ける	でかける	외출하다. 집밖으로 나가다
461	テキスト	テキスト	텍스트
462	できる	できる	생기다
463	テニス	テニス	테니스
464	では	では	그러면. 그럼
465	手袋	てぶくろ	장갑
466	でも	でも	하지만. 그래도
467	手元	てもと	손이 미치는 범위. 자기 주위
468	寺	てら	절
469	点	てん	점 (point)
470	店員	てんいん	점원
471	天気予報	てんきよほう	일기 예보
472	展覧会	てんらんかい	전람회
473	戸	と	문짝. 문. 도어
474	-度	ど	-도. -번 (온도 각도 횟수 등)
475	道具	どうぐ	도구
476	とうとう	とうとう	드디어. 결국. 마침내
477	動物園	どうぶつえん	동물원
478	遠く	とおく	먼 곳. 멀리
479	通り	とおり	큰길. 도로
480	通る	とおる	통과하다. 지나가다
481	時	とき	때
482	特別な	とくべつな	특별한
483	どこか	どこか	어딘가
484	どこにも	どこにも	아무데도 (+부정문)
485	床屋	とこや	이발소 또는 이발사
486	都市	とし	도시
487	途中	とちゅう	도중
488	特急	とっきゅう	특급
489	どっち	どっち	어느쪽
490	届く	とどく	닿다. 달하다. 배달되다
491	届ける	とどける	닿게 하다. 보내주다. 배달하다. 신고하다
492	止まる	とまる	멈추다. 정지하다. 서다
493	泊まる	とまる	묵다. 숙박하다
494	止める	とめる	멈추게 하다. 정지시키다. 세우다
495	泊める	とめる	숙박시키다. 재우다
496	トラック	トラック	트럭
497	ドラマ	ドラマ	드라마
498	取り替える	とりかえる	바꾸다. 교환하다. 갈다
