741	貿易	ぼうえき	무역
742	放送	ほうそう	방송
743	法律	ほうりつ	법률
744	ボート	ボート	보트
745	ボール	ボール	볼. 공
746	僕	ぼく	남자의 자칭. 나
747	星	ほし	별
748	ポスト	ポスト	포스트. 우체통. 우편함. 지위. 직위
749	細い	ほそい	가늘다
750	程	ほど	정도. 만큼
751	ほとんど	ほとんど	거의. 대부분
752	骨	ほね	뼈
753	ほめる	ほめる	칭찬하다
754	本気	ほんき	본마음. 진심. 본정신
755	本棚	ほんだな	책장
756	本当	ほんとう	진실. 정말
757	本当に	ほんとうに	정말로. 참으로
758	参る	まいる	(1G) 行く・来る의 낮춤말. 가다. 오다
759	負ける	まける	지다. 패하다
760	孫	まご	손자
761	真面目な	まじめな	성실한. 진지한
762	まず	まず	우선. 먼저. 첫째로
763	マスク	マスク	마스크
764	または	または	또는. 혹은
765	間違える	まちがえる	잘못하다. 틀리다. 다른 것으로 착각하다
766	松	まつ	소나무
767	マッチ	マッチ	성냥
768	窓口	まどぐち	창구
769	間に合う	まにあう	제시간에 도착하다. 지각하지 않다
770	守る	まもる	지키다. 보호하다
771	回る	まわる	돌다. 회전하다
772	漫画	まんが	만화
773	真ん中	まんなか	한가운데
774	万年筆	まんねんひつ	만년필
775	見える	みえる	보이다
776	見付かる	みつかる	발견되다. 들키다
777	見付ける	みつける	발견하다. 찾아내다
778	港	みなと	항구
779	向かい	むかい	맞은편
780	迎える	むかえる	맞이하다. 마중하다
781	昔	むかし	옛날. 예전
782	向こう	むこう	건너편. 저편
783	虫	むし	벌레. 곤충
784	息子	むすこ	아들
785	娘	むすめ	딸. 아가씨
786	村	むら	마을. 촌
787	無理な	むりな	무리한
788	メートル	メートル	미터
789	召し上がる	めしあがる	食べる・飲む의 높임말. 잡수시다. 드시다
790	珍しい	めずらしい	드물다. 희귀하다
791	申し上げる	もうしあげる	言う의 낮춤말. 말씀드리다. 보고를 올리다
792	申す	もうす	言う의 낮춤말. 말씀드리다
793	もし	もし	만약. 만일. 혹시
794	勿論	もちろん	물론
795	戻す	もどす	되돌리다
796	戻る	もどる	되돌아가다
797	もらう	もらう	받다. 얻다
798	森	もり	수풀. 숲. 삼림
799	-屋	や	그 직업을 가진 집 또는 사람. -가게. -쟁이. -꾼
800	夜間	やかん	야간
801	焼く	やく	굽다. 태우다
802	約束	やくそく	약속
803	役に立つ	やくにたつ	도움이 되다
804	焼ける	やける	타다. 구워지다
805	やすい	やすい	(ます형+) -하기 쉽다. -하기 편하다
806	やせる	やせる	살이 빠지다
807	やっと	やっと	겨우. 가까스로
808	やっぱり	やっぱり	역시
809	やはり	やはり	역시 ＝やっぱり
810	やむ	やむ	(비가) 멈추다. 그치다
811	やめる	やめる	그만두다. 중지하다. 끊다
812	やる	やる	(아랫사람이나 동물 식물에게) 주다
813	やる	やる	하다 ＝する
814	柔らかい	やわらかい	부드럽다
815	ゆうべ	ゆうべ	어제 저녁. 어젯밤
816	有名な	ゆうめいな	유명한
817	-行き	ゆき	-행
818	輸出	ゆしゅつ	수출
819	輸入	ゆにゅう	수입
820	指	ゆび	손가락
821	指輪	ゆびわ	반지
822	夢	ゆめ	꿈
823	揺れる	ゆれる	흔들리다
824	酔い	よい	취함. 취기. 멀미
825	用意	ようい	준비. 대비
826	用事	ようじ	볼일. 용건
827	汚れる	よごれる	더러워지다
828	予習	よしゅう	예습
829	予約	よやく	예약
830	寄る	よる	들르다. 접근하다. 다가가다
831	喜ぶ	よろこぶ	기뻐하다
832	よろしい	よろしい	いい보다 더 공손한 말. 좋다
833	立派な	りっぱな	훌륭한
834	理由	りゆう	이유
835	利用	りよう	이용
836	両方	りょうほう	양쪽. 쌍방
837	旅館	りょかん	여관
838	旅行	りょこう	여행
839	留守	るす	외출하고 집에 없음. 부재중
840	零	れい	영. 제로
841	冷蔵庫	れいぞうこ	냉장고
842	冷房	れいぼう	냉방
843	歴史	れきし	역사
844	レコード	レコード	레코드. 기록
845	列車	れっしゃ	열차
846	レベル	レベル	레벨. 수준
847	レポート	レポート	리포트. 보고서
848	練習	れんしゅう	연습
849	連絡	れんらく	연락
850	廊下	ろうか	복도
851	老人	ろうじん	노인
852	ワイシャツ	ワイシャツ	와이셔츠
853	若い	わかい	젊다
854	沸かす	わかす	(물을) 끓이다
855	別れる	わかれる	헤어지다. 이별하다
856	沸く	わく	(물이) 끓다
857	訳	わけ	뜻. 까닭. 사정
858	わざと	わざと	일부러. 고의로
859	わざわざ	わざわざ	일부러. 모처럼
860	忘れ物	わすれもの	물건을 깜박 잊고 옴 또는 그 잊은 물건
861	忘れる	わすれる	잊다. 잊어버리다
862	私	わたくし	わたし보다 더 공손한 말. 저
863	渡す	わたす	건네주다
864	渡る	わたる	건너다. 건너가다
865	笑う	わらう	웃다
866	割る	わる	나누다. 깨뜨리다
867	割れる	われる	갈라지다. 깨지다
868	ワンピース	ワンピース	원피스
